,Team,Name,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
368,Minnesota Timberwolves,Anthony Bennett,21,57,3,15.7,2.2,5.2,.421,0.1,0.4,.304,2.1,4.8,.431,.433,0.7,1.1,.641,0.9,2.9,3.8,0.8,0.5,0.3,0.6,1.5,5.2
369,Minnesota Timberwolves,Jeff Adrien,28,17,0,12.6,1.1,2.6,.432,0.0,0.0,,1.1,2.6,.432,.432,1.3,2.2,.579,1.4,3.2,4.5,0.9,0.2,0.5,0.5,1.8,3.5
370,Minnesota Timberwolves,Arinze Onuaku,27,6,1,11.3,2.0,2.3,.857,0.0,0.0,,2.0,2.3,.857,.857,0.5,1.3,.375,1.2,2.3,3.5,0.7,0.2,0.5,0.3,1.0,4.5
371,Minnesota Timberwolves,Ronny Turiaf,32,2,0,9.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0
372,Minnesota Timberwolves,Troy Daniels,23,19,0,8.1,1.0,3.1,.322,0.7,2.1,.333,0.3,1.1,.300,.432,0.1,0.1,1.000,0.3,0.7,1.0,0.7,0.2,0.0,0.4,0.7,2.8
373,Minnesota Timberwolves,Miroslav Raduljica,27,5,0,4.6,0.6,1.6,.375,0.0,0.0,,0.6,1.6,.375,.375,0.4,0.4,1.000,0.4,0.6,1.0,0.0,0.2,0.0,0.4,1.6,1.6
374,Minnesota Timberwolves,Glenn Robinson,21,25,0,4.3,0.3,1.0,.333,0.0,0.2,.167,0.3,0.7,.389,.354,0.5,0.6,.750,0.2,0.4,0.6,0.1,0.1,0.0,0.1,0.2,1.2
375,Portland Trail Blazers,Damian Lillard,24,82,82,35.7,7.2,16.6,.434,2.4,7.0,.343,4.8,9.6,.500,.506,4.2,4.9,.864,0.6,4.0,4.6,6.2,1.2,0.3,2.7,2.0,21.0
376,Portland Trail Blazers,LaMarcus Aldridge,29,71,71,35.4,9.3,19.9,.466,0.5,1.5,.352,8.8,18.5,.475,.479,4.3,5.1,.845,2.5,7.7,10.2,1.7,0.7,1.0,1.7,1.8,23.4
377,Portland Trail Blazers,Wesley Matthews,28,60,60,33.7,5.6,12.5,.448,2.9,7.4,.389,2.7,5.1,.534,.563,1.8,2.4,.752,0.6,3.1,3.7,2.3,1.3,0.2,1.4,2.2,15.9
378,Portland Trail Blazers,Nicolas Batum,26,71,71,33.5,3.4,8.5,.400,1.4,4.4,.324,2.0,4.1,.481,.483,1.2,1.4,.857,0.9,5.0,5.9,4.8,1.1,0.6,1.9,1.5,9.4
379,Portland Trail Blazers,Arron Afflalo,29,25,19,30.1,3.8,9.1,.414,1.4,3.6,.400,2.3,5.5,.423,.493,1.6,1.9,.851,0.2,2.4,2.7,1.1,0.4,0.1,1.3,2.4,10.6
380,Portland Trail Blazers,Robin Lopez,26,59,59,27.8,4.0,7.4,.535,0.0,0.0,.000,4.0,7.4,.537,.535,1.7,2.2,.772,3.2,3.5,6.7,0.9,0.3,1.4,1.2,2.1,9.6
381,Portland Trail Blazers,Steve Blake,34,81,0,18.9,1.5,4.0,.373,1.0,2.7,.352,0.6,1.3,.417,.491,0.4,0.5,.707,0.2,1.5,1.7,3.6,0.5,0.1,1.3,1.5,4.3
382,Portland Trail Blazers,Chris Kaman,32,74,13,18.9,3.8,7.4,.515,0.0,0.0,,3.8,7.4,.515,.515,1.0,1.4,.706,2.0,4.5,6.5,0.9,0.2,0.7,1.5,1.9,8.6
383,Portland Trail Blazers,C.J. McCollum,23,62,3,15.7,2.6,5.9,.436,0.9,2.2,.396,1.7,3.6,.460,.511,0.8,1.2,.699,0.2,1.2,1.5,1.0,0.7,0.1,0.8,1.3,6.8
384,Portland Trail Blazers,Meyers Leonard,22,55,7,15.4,2.3,4.5,.510,0.9,2.0,.420,1.4,2.4,.586,.606,0.5,0.6,.938,0.8,3.7,4.5,0.6,0.2,0.3,0.7,2.1,5.9
385,Portland Trail Blazers,Tim Frazier,24,5,0,13.6,1.6,3.6,.444,0.4,1.2,.333,1.2,2.4,.500,.500,1.0,1.2,.833,0.4,1.4,1.8,3.4,0.4,0.0,1.4,2.0,4.6
386,Portland Trail Blazers,Allen Crabbe,22,51,9,13.4,1.2,3.0,.412,0.6,1.7,.353,0.6,1.3,.485,.510,0.2,0.3,.750,0.1,1.3,1.4,0.8,0.4,0.3,0.3,1.5,3.3
387,Portland Trail Blazers,Joel Freeland,27,48,8,12.9,1.5,3.1,.490,0.0,0.0,,1.5,3.1,.490,.490,0.4,0.5,.840,1.3,2.7,4.0,0.3,0.2,0.5,0.5,1.9,3.5
388,Portland Trail Blazers,Dorell Wright,29,48,2,12.3,1.5,4.0,.379,0.9,2.3,.380,0.6,1.7,.378,.487,0.7,0.9,.810,0.3,2.0,2.3,0.9,0.4,0.2,0.4,1.1,4.6
389,Portland Trail Blazers,Thomas Robinson,23,32,4,12.2,1.5,2.8,.516,0.0,0.0,,1.5,2.8,.516,.516,0.7,1.5,.438,1.0,3.1,4.2,0.3,0.5,0.3,1.0,1.7,3.6
390,Portland Trail Blazers,Alonzo Gee,27,15,2,10.1,1.4,3.3,.429,0.2,0.7,.273,1.2,2.5,.474,.459,0.4,0.8,.500,0.5,1.1,1.6,0.4,0.5,0.1,0.5,1.1,3.4
391,Portland Trail Blazers,Will Barton,24,30,0,10.0,1.3,3.3,.380,0.1,0.6,.222,1.1,2.7,.415,.400,0.3,0.5,.667,0.1,1.0,1.1,0.9,0.5,0.1,0.6,0.7,3.0
392,Portland Trail Blazers,Victor Claver,26,10,0,7.6,0.9,2.0,.450,0.6,1.1,.545,0.3,0.9,.333,.600,0.0,0.0,,0.3,1.7,2.0,0.1,0.1,0.1,0.4,1.2,2.4
393,Utah Jazz,Gordon Hayward,24,76,76,34.4,6.4,14.3,.445,1.6,4.3,.364,4.8,10.0,.481,.500,4.9,6.1,.812,0.7,4.2,4.9,4.1,1.4,0.4,2.7,1.7,19.3
394,Utah Jazz,Alec Burks,23,27,27,33.3,4.5,11.1,.403,1.0,2.5,.382,3.5,8.6,.409,.447,3.9,4.8,.822,0.7,3.5,4.2,3.0,0.6,0.2,1.9,2.4,13.9
395,Utah Jazz,Derrick Favors,23,74,74,30.8,6.5,12.4,.525,0.0,0.1,.167,6.5,12.3,.527,.526,3.0,4.5,.669,2.6,5.6,8.2,1.5,0.8,1.7,1.6,2.8,16.0
396,Utah Jazz,Trey Burke,22,76,43,30.1,4.9,13.2,.368,1.6,5.1,.318,3.2,8.1,.400,.430,1.4,1.9,.752,0.4,2.3,2.7,4.3,0.9,0.2,1.6,1.6,12.8
397,Utah Jazz,Enes Kanter,22,49,48,27.1,5.8,11.9,.491,0.3,0.8,.317,5.6,11.0,.505,.503,1.9,2.4,.788,3.0,4.8,7.8,0.5,0.5,0.3,1.9,2.3,13.8
398,Utah Jazz,Rudy Gobert,22,82,37,26.3,3.1,5.2,.604,0.0,0.0,.000,3.1,5.2,.607,.604,2.1,3.3,.623,3.2,6.2,9.5,1.3,0.8,2.3,1.4,2.1,8.4
399,Utah Jazz,Dante Exum,19,82,41,22.2,1.8,5.1,.349,1.0,3.2,.314,0.8,1.9,.408,.448,0.2,0.4,.625,0.3,1.3,1.6,2.4,0.5,0.2,1.4,1.8,4.8
400,Utah Jazz,Rodney Hood,22,50,21,21.3,3.1,7.5,.414,1.2,3.4,.365,1.9,4.1,.456,.497,1.2,1.6,.763,0.2,2.2,2.3,1.7,0.6,0.2,0.9,2.4,8.7
401,Utah Jazz,Joe Ingles,27,79,32,21.2,1.9,4.5,.415,0.9,2.6,.356,0.9,1.9,.493,.517,0.4,0.5,.750,0.3,1.9,2.2,2.3,0.9,0.1,1.2,1.6,5.0
402,Utah Jazz,Trevor Booker,27,79,5,19.8,2.9,5.9,.487,0.4,1.1,.345,2.5,4.8,.518,.518,1.1,1.9,.581,1.8,3.3,5.0,1.1,0.5,0.5,1.1,1.8,7.2
403,Utah Jazz,Elijah Millsap,27,47,5,19.7,1.7,5.1,.340,0.6,1.9,.311,1.1,3.1,.358,.399,1.2,1.8,.674,0.6,2.6,3.2,1.2,1.2,0.3,1.4,2.6,5.3
404,Utah Jazz,Chris Johnson,24,12,0,17.6,2.6,5.3,.484,1.1,3.2,.342,1.5,2.2,.692,.586,0.5,0.5,1.000,0.3,1.3,1.5,0.6,1.0,0.0,0.5,1.5,6.8
405,Utah Jazz,Bryce Cotton,22,15,0,10.6,1.9,4.6,.420,0.5,1.3,.350,1.5,3.3,.449,.471,1.0,1.2,.833,0.2,1.0,1.2,1.0,0.3,0.0,0.8,0.4,5.3
406,Utah Jazz,Grant Jerrett,21,3,0,8.7,1.3,3.0,.444,0.0,0.7,.000,1.3,2.3,.571,.444,0.3,0.3,1.000,0.3,1.3,1.7,0.7,0.7,0.0,0.3,1.3,3.0
407,Utah Jazz,Elliot Williams,25,5,0,8.4,1.2,2.6,.462,1.0,1.4,.714,0.2,1.2,.167,.654,0.2,0.4,.500,0.0,0.6,0.6,0.8,0.4,0.0,0.8,0.2,3.6
408,Utah Jazz,Patrick Christopher,26,4,1,7.3,0.8,3.0,.250,0.0,1.0,.000,0.8,2.0,.375,.250,0.0,0.0,,0.5,1.0,1.5,0.0,0.3,0.0,0.3,1.5,1.5
409,Utah Jazz,Jeremy Evans,27,38,0,7.0,0.8,1.5,.552,0.1,0.1,.400,0.8,1.4,.566,.569,0.6,0.8,.828,0.7,1.2,1.9,0.3,0.3,0.3,0.1,0.8,2.4
410,Utah Jazz,Ian Clark,23,23,0,7.0,0.7,1.9,.341,0.4,1.1,.360,0.3,0.8,.316,.443,0.2,0.2,1.000,0.2,0.4,0.6,0.4,0.3,0.1,0.3,0.5,1.9
411,Utah Jazz,Jack Cooley,23,16,0,5.4,0.6,1.4,.409,0.0,0.0,,0.6,1.4,.409,.409,0.6,1.3,.429,0.6,0.9,1.6,0.1,0.4,0.2,0.2,1.4,1.7
412,Utah Jazz,Steve Novak,31,22,0,5.0,0.7,1.6,.457,0.7,1.5,.485,0.0,0.1,.000,.686,0.0,0.1,.000,0.0,0.7,0.7,0.3,0.0,0.0,0.1,0.6,2.2
413,Utah Jazz,Jerrelle Benimon,23,2,0,1.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.5,1.0,1.5,0.0,0.0,0.0,0.5,0.0,0.0
414,Utah Jazz,Toure' Murry,25,1,0,1.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,New Orleans Pelicans,Anthony Davis,21,68,68,36.1,9.4,17.6,.535,0.0,0.2,.083,9.4,17.5,.540,.536,5.5,6.8,.805,2.5,7.7,10.2,2.2,1.5,2.9,1.4,2.1,24.4
416,New Orleans Pelicans,Tyreke Evans,25,79,76,34.1,6.6,14.7,.447,0.9,2.9,.304,5.7,11.9,.482,.477,2.6,3.7,.694,1.0,4.2,5.3,6.6,1.3,0.5,3.1,2.5,16.6
417,New Orleans Pelicans,Eric Gordon,26,61,60,33.1,4.7,11.4,.411,2.3,5.2,.448,2.4,6.2,.380,.512,1.8,2.2,.805,0.5,2.1,2.6,3.8,0.8,0.2,2.0,2.4,13.4
418,New Orleans Pelicans,Jrue Holiday,24,40,37,32.6,6.0,13.4,.446,1.3,3.4,.378,4.7,10.0,.469,.493,1.6,1.9,.855,0.8,2.6,3.4,6.9,1.6,0.6,2.3,2.8,14.8
419,New Orleans Pelicans,Quincy Pondexter,26,45,28,27.8,3.1,6.9,.449,1.6,3.8,.433,1.5,3.1,.468,.567,1.1,1.5,.758,0.7,2.3,3.1,1.5,0.3,0.4,0.9,2.3,9.0
420,New Orleans Pelicans,Ryan Anderson,26,61,5,27.5,4.8,12.0,.399,2.0,5.9,.340,2.8,6.1,.457,.483,2.1,2.5,.854,1.8,3.1,4.8,0.9,0.5,0.3,1.0,1.9,13.7
421,New Orleans Pelicans,Omer Asik,28,76,76,26.1,2.8,5.4,.517,0.0,0.0,,2.8,5.4,.517,.517,1.7,3.0,.582,3.2,6.6,9.8,0.9,0.4,0.7,1.3,1.9,7.3
422,New Orleans Pelicans,Dante Cunningham,27,66,27,25.0,2.3,5.1,.457,0.0,0.2,.100,2.3,5.0,.468,.459,0.4,0.7,.617,1.1,2.8,3.9,0.8,0.7,0.6,0.5,1.5,5.2
423,New Orleans Pelicans,Norris Cole,26,28,2,24.4,4.0,9.0,.444,1.0,2.6,.378,3.0,6.4,.472,.500,0.9,1.3,.743,0.0,1.8,1.8,3.2,0.5,0.3,1.5,1.8,9.9
424,New Orleans Pelicans,Austin Rivers,22,35,3,22.1,2.5,6.3,.387,0.4,1.4,.280,2.1,4.9,.419,.419,1.5,2.0,.746,0.3,1.6,1.9,2.5,0.5,0.2,0.9,1.9,6.8
425,New Orleans Pelicans,Toney Douglas,28,12,0,14.8,1.6,4.3,.373,0.4,1.5,.278,1.2,2.8,.424,.422,0.7,1.1,.615,0.2,1.7,1.8,2.0,0.9,0.3,0.8,1.7,4.3
426,New Orleans Pelicans,Alexis Ajinca,26,68,8,14.1,2.7,4.8,.550,0.0,0.0,,2.7,4.8,.550,.550,1.2,1.5,.818,1.5,3.1,4.6,0.7,0.3,0.8,1.0,2.2,6.5
427,New Orleans Pelicans,Luke Babbitt,25,63,19,13.2,1.5,3.0,.479,0.9,1.8,.513,0.5,1.2,.429,.633,0.2,0.3,.684,0.2,1.6,1.8,0.4,0.3,0.2,0.4,1.0,4.1
428,New Orleans Pelicans,John Salmons,35,21,0,12.9,0.8,2.3,.333,0.4,1.2,.308,0.4,1.0,.364,.417,0.1,0.2,.500,0.2,0.8,1.0,0.6,0.4,0.2,0.2,1.2,2.0
429,New Orleans Pelicans,Gal Mekel,26,4,0,10.8,0.8,5.0,.150,0.0,0.8,.000,0.8,4.3,.176,.150,0.0,0.0,,0.0,0.3,0.3,3.3,0.5,0.0,0.5,0.3,1.5
430,New Orleans Pelicans,Nate Wolters,23,10,0,10.5,0.8,2.6,.308,0.0,0.2,.000,0.8,2.4,.333,.308,0.1,0.2,.500,0.6,1.2,1.8,1.1,0.3,0.2,1.0,0.7,1.7
431,New Orleans Pelicans,Jimmer Fredette,25,50,0,10.2,1.3,3.3,.380,0.2,1.0,.188,1.1,2.4,.458,.407,0.9,0.9,.956,0.2,0.6,0.8,1.2,0.3,0.0,0.7,0.9,3.6
432,New Orleans Pelicans,Elliot Williams,25,8,0,9.6,1.0,3.0,.333,0.4,1.4,.273,0.6,1.6,.385,.396,0.0,0.3,.000,0.0,0.6,0.6,1.0,0.3,0.0,0.0,1.4,2.4
433,New Orleans Pelicans,Darius Miller,24,5,1,8.6,0.2,1.4,.143,0.0,0.2,.000,0.2,1.2,.167,.143,0.0,0.0,,0.0,0.2,0.2,0.4,0.2,0.0,0.2,1.6,0.4
434,New Orleans Pelicans,Jeff Withey,24,37,0,7.0,0.9,1.7,.500,0.0,0.0,,0.9,1.7,.500,.500,0.9,1.4,.680,0.6,1.1,1.7,0.3,0.1,0.5,0.3,0.7,2.6
435,New Orleans Pelicans,Russ Smith,23,6,0,4.8,0.3,1.7,.200,0.2,1.0,.167,0.2,0.7,.250,.250,0.0,0.0,,0.0,0.5,0.5,0.3,0.0,0.0,1.2,1.0,0.8
436,Oklahoma City Thunder,Russell Westbrook,26,67,67,34.4,9.4,22.0,.426,1.3,4.3,.299,8.1,17.7,.457,.455,8.1,9.8,.835,1.9,5.4,7.3,8.6,2.1,0.2,4.4,2.7,28.1
437,Oklahoma City Thunder,Kevin Durant,26,27,27,33.8,8.8,17.3,.510,2.4,5.9,.403,6.4,11.4,.565,.578,5.4,6.3,.854,0.6,6.0,6.6,4.1,0.9,0.9,2.7,1.5,25.4
438,Oklahoma City Thunder,Serge Ibaka,25,64,64,33.1,5.8,12.3,.476,1.2,3.2,.376,4.6,9.1,.511,.525,1.4,1.7,.836,2.1,5.7,7.8,0.9,0.5,2.4,1.5,3.0,14.3
439,Oklahoma City Thunder,Enes Kanter,22,26,26,31.1,7.5,13.3,.566,0.1,0.2,.750,7.4,13.2,.564,.571,3.5,4.5,.776,5.0,6.0,11.0,1.1,0.5,0.5,2.0,2.9,18.7
440,Oklahoma City Thunder,Dion Waiters,23,47,20,30.3,5.0,12.9,.392,1.1,3.4,.319,4.0,9.4,.419,.435,1.5,2.4,.625,0.6,2.3,2.9,1.9,1.0,0.2,1.3,2.0,12.7
441,Oklahoma City Thunder,Reggie Jackson,24,50,13,28.0,5.0,11.5,.432,0.9,3.2,.278,4.1,8.4,.490,.470,2.0,2.3,.861,0.6,3.5,4.0,4.3,0.8,0.1,1.8,1.9,12.8
442,Oklahoma City Thunder,Steven Adams,21,70,67,25.3,3.1,5.7,.544,0.0,0.0,.000,3.1,5.7,.547,.544,1.5,2.9,.502,2.8,4.6,7.5,0.9,0.5,1.2,1.4,3.2,7.7
443,Oklahoma City Thunder,Anthony Morrow,29,74,0,24.4,3.9,8.3,.463,1.9,4.4,.434,1.9,3.9,.497,.578,1.1,1.2,.888,0.5,2.1,2.6,0.8,0.7,0.1,0.5,1.8,10.7
444,Oklahoma City Thunder,D.J. Augustin,27,28,1,24.2,2.5,6.6,.371,1.2,3.4,.354,1.3,3.2,.389,.462,1.1,1.3,.861,0.3,1.9,2.2,3.1,0.6,0.0,1.3,1.1,7.3
445,Oklahoma City Thunder,Lance Thomas,26,22,13,20.5,2.0,5.7,.357,0.0,0.0,.000,2.0,5.7,.360,.357,1.0,1.5,.697,1.3,2.1,3.4,0.9,0.5,0.0,0.8,1.7,5.1
446,Oklahoma City Thunder,Sebastian Telfair,29,16,1,20.4,2.9,7.8,.368,1.1,3.8,.300,1.8,4.1,.431,.440,1.5,2.1,.706,0.1,1.8,1.9,2.8,0.6,0.0,1.1,1.8,8.4
447,Oklahoma City Thunder,Andre Roberson,23,67,65,19.2,1.4,3.0,.458,0.3,1.3,.247,1.1,1.7,.612,.510,0.3,0.7,.479,0.9,2.9,3.8,1.0,0.8,0.4,0.7,2.1,3.4
448,Oklahoma City Thunder,Kendrick Perkins,30,51,3,19.2,1.6,3.6,.441,0.0,0.0,.000,1.6,3.6,.443,.441,0.7,1.5,.507,1.6,3.9,5.5,0.8,0.3,0.7,1.5,2.6,4.0
449,Oklahoma City Thunder,Kyle Singler,26,26,18,17.5,1.2,3.7,.333,0.8,2.1,.370,0.5,1.6,.286,.438,0.4,0.6,.688,0.4,1.7,2.1,0.7,0.5,0.3,0.5,2.1,3.7
450,Oklahoma City Thunder,Nick Collison,34,66,2,16.7,1.6,3.8,.419,0.2,0.9,.267,1.4,2.9,.466,.451,0.7,1.0,.692,1.4,2.4,3.8,1.4,0.5,0.4,0.7,2.4,4.1
451,Oklahoma City Thunder,Mitch McGary,22,32,2,15.2,2.8,5.2,.533,0.0,0.1,.000,2.8,5.1,.540,.533,0.8,1.3,.625,1.7,3.5,5.2,0.4,0.5,0.5,1.0,2.3,6.3
452,Oklahoma City Thunder,Perry Jones,23,43,13,14.7,1.7,4.3,.397,0.3,1.4,.233,1.4,2.9,.476,.435,0.6,0.9,.649,0.1,1.6,1.8,0.4,0.4,0.2,0.6,1.2,4.3
453,Oklahoma City Thunder,Jeremy Lamb,22,47,8,13.5,2.2,5.3,.416,0.8,2.4,.342,1.4,3.0,.475,.492,1.0,1.2,.891,0.2,2.1,2.3,0.9,0.4,0.1,0.6,1.1,6.3
454,Oklahoma City Thunder,Steve Novak,31,13,0,6.8,0.5,1.6,.286,0.2,1.2,.200,0.2,0.5,.500,.357,0.0,0.0,,0.1,0.4,0.5,0.4,0.0,0.1,0.2,0.8,1.2
455,Oklahoma City Thunder,Ish Smith,26,30,0,5.2,0.5,1.5,.333,0.0,0.2,.200,0.5,1.3,.350,.344,0.2,0.3,.667,0.2,0.7,0.9,0.9,0.1,0.0,0.3,0.4,1.2
456,Oklahoma City Thunder,Grant Jerrett,21,5,0,5.0,0.6,3.4,.176,0.2,2.6,.077,0.4,0.8,.500,.206,0.0,0.0,,0.2,0.6,0.8,0.2,0.0,0.4,0.4,1.4,1.4
457,Los Angeles Clippers,Blake Griffin,25,67,67,35.2,8.6,17.1,.502,0.1,0.4,.400,8.4,16.7,.504,.506,4.6,6.4,.728,1.9,5.7,7.6,5.3,0.9,0.5,2.3,2.9,21.9
458,Los Angeles Clippers,Chris Paul,29,82,82,34.8,6.9,14.3,.485,1.7,4.3,.398,5.2,10.0,.523,.545,3.5,3.9,.900,0.6,4.0,4.6,10.2,1.9,0.2,2.3,2.5,19.1
459,Los Angeles Clippers,DeAndre Jordan,26,82,82,34.4,4.6,6.5,.710,0.0,0.0,.250,4.6,6.5,.713,.711,2.3,5.7,.397,4.8,10.1,15.0,0.7,1.0,2.2,1.3,3.0,11.5
460,Los Angeles Clippers,J.J. Redick,30,78,78,30.9,5.7,12.0,.477,2.6,5.9,.437,3.2,6.2,.515,.583,2.3,2.6,.901,0.3,1.9,2.1,1.8,0.5,0.1,1.2,1.7,16.4
461,Los Angeles Clippers,Matt Barnes,34,76,74,29.9,3.6,8.2,.444,1.8,4.9,.362,1.9,3.3,.569,.553,1.0,1.3,.779,0.7,3.3,4.0,1.5,0.9,0.7,1.1,3.2,10.1
462,Los Angeles Clippers,Jamal Crawford,34,64,4,26.6,5.2,13.1,.396,1.9,5.7,.327,3.3,7.4,.448,.467,3.5,3.9,.901,0.3,1.7,1.9,2.5,0.9,0.2,1.4,1.7,15.8
463,Los Angeles Clippers,Austin Rivers,22,41,2,19.3,2.9,6.7,.427,0.6,2.0,.309,2.2,4.7,.477,.473,0.8,1.3,.582,0.4,1.7,2.0,1.7,0.7,0.2,0.9,2.0,7.1
464,Los Angeles Clippers,Spencer Hawes,26,73,15,17.5,2.2,5.7,.393,0.8,2.4,.313,1.5,3.3,.452,.459,0.6,0.9,.647,0.4,3.1,3.5,1.2,0.3,0.7,0.8,2.4,5.8
465,Los Angeles Clippers,Jordan Farmar,28,36,0,14.7,1.7,4.4,.386,1.0,2.7,.361,0.7,1.7,.426,.497,0.3,0.3,.909,0.2,0.9,1.2,1.9,0.6,0.1,0.9,1.4,4.6
466,Los Angeles Clippers,Nate Robinson,30,9,0,14.0,1.9,5.7,.333,0.8,2.2,.350,1.1,3.4,.323,.402,0.6,0.7,.833,0.3,0.9,1.2,2.2,0.7,0.0,0.9,0.9,5.1
467,Los Angeles Clippers,Glen Davis,29,74,0,12.2,1.6,3.4,.459,0.0,0.1,.000,1.6,3.4,.466,.459,0.8,1.3,.632,0.6,1.7,2.3,0.5,0.6,0.3,0.5,1.8,4.0
468,Los Angeles Clippers,Hedo Turkoglu,35,62,2,11.4,1.3,3.0,.441,1.0,2.2,.432,0.4,0.8,.469,.601,0.1,0.2,.545,0.1,1.5,1.6,0.6,0.3,0.1,0.5,1.1,3.7
469,Los Angeles Clippers,Lester Hudson,30,5,0,11.2,1.2,2.8,.429,0.6,1.2,.500,0.6,1.6,.375,.536,0.6,0.8,.750,0.2,1.4,1.6,1.0,1.2,0.2,0.6,0.8,3.6
470,Los Angeles Clippers,Reggie Bullock,23,25,2,10.5,0.9,2.2,.426,0.6,1.6,.385,0.3,0.6,.533,.565,0.2,0.2,.800,0.0,1.6,1.6,0.2,0.4,0.1,0.2,0.7,2.6
471,Los Angeles Clippers,Jordan Hamilton,24,14,2,8.7,1.0,2.5,.400,0.7,1.5,.476,0.3,1.0,.286,.543,0.0,0.0,,0.1,1.0,1.1,0.5,0.1,0.0,0.3,1.0,2.7
472,Los Angeles Clippers,Chris Douglas-Roberts,28,12,0,8.6,0.4,1.8,.238,0.1,0.6,.143,0.3,1.2,.286,.262,0.7,0.7,1.000,0.1,0.9,1.0,0.3,0.1,0.0,0.0,1.2,1.6
473,Los Angeles Clippers,C.J. Wilcox,24,21,0,4.8,0.8,1.8,.421,0.3,0.9,.368,0.4,0.9,.474,.513,0.1,0.1,1.000,0.0,0.3,0.3,0.4,0.1,0.0,0.5,0.3,2.0
474,Los Angeles Clippers,Jared Cunningham,23,19,0,4.7,0.6,1.7,.364,0.2,0.7,.308,0.4,1.1,.400,.424,0.4,0.7,.538,0.1,0.4,0.5,0.5,0.2,0.0,0.4,0.6,1.8
475,Los Angeles Clippers,Ekpe Udoh,27,33,0,3.9,0.3,0.7,.458,0.0,0.0,,0.3,0.7,.458,.458,0.2,0.3,.778,0.2,0.6,0.8,0.2,0.2,0.2,0.2,0.6,0.9
476,Los Angeles Clippers,Dahntay Jones,34,33,0,3.7,0.2,0.6,.286,0.0,0.1,.000,0.2,0.5,.353,.286,0.3,0.3,.818,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.7,0.6
477,Memphis Grizzlies,Marc Gasol,30,81,81,33.2,6.5,13.2,.494,0.0,0.2,.176,6.5,13.0,.500,.496,4.3,5.4,.795,1.4,6.4,7.8,3.8,0.9,1.6,2.2,2.6,17.4
478,Memphis Grizzlies,Zach Randolph,33,71,71,32.5,6.4,13.1,.487,0.1,0.3,.350,6.3,12.8,.490,.491,3.2,4.2,.765,3.2,7.4,10.5,2.2,1.0,0.2,2.2,2.5,16.1
479,Memphis Grizzlies,Mike Conley,27,70,70,31.8,5.6,12.6,.446,1.5,4.0,.386,4.1,8.6,.473,.506,3.1,3.6,.859,0.4,2.6,3.0,5.4,1.3,0.2,2.2,2.0,15.8
480,Memphis Grizzlies,Courtney Lee,29,77,74,30.6,3.7,8.4,.448,1.2,2.9,.402,2.6,5.4,.473,.518,1.4,1.7,.860,0.3,2.0,2.3,2.0,1.0,0.2,1.0,1.7,10.1
481,Memphis Grizzlies,Jeff Green,28,45,37,30.2,4.7,10.9,.427,1.1,3.1,.362,3.6,7.9,.452,.478,2.6,3.2,.825,1.0,3.2,4.2,1.8,0.6,0.5,1.2,1.8,13.1
482,Memphis Grizzlies,Tony Allen,33,63,41,26.2,3.6,7.2,.495,0.2,0.5,.345,3.4,6.8,.505,.505,1.3,2.0,.627,1.6,2.8,4.4,1.4,2.0,0.5,1.4,2.6,8.6
483,Memphis Grizzlies,Tayshaun Prince,34,26,9,24.2,2.9,7.0,.410,0.6,1.3,.455,2.3,5.8,.400,.451,1.0,1.2,.833,0.8,2.4,3.2,1.4,0.3,0.2,0.6,0.8,7.3
484,Memphis Grizzlies,Beno Udrih,32,79,12,18.9,3.1,6.4,.487,0.3,1.2,.268,2.8,5.2,.539,.513,1.1,1.3,.853,0.3,1.6,1.8,2.8,0.6,0.1,1.1,1.1,7.7
485,Memphis Grizzlies,Quincy Pondexter,26,30,2,18.0,1.6,4.5,.356,0.6,2.4,.233,1.0,2.1,.500,.419,0.7,1.0,.700,0.7,1.2,1.9,0.9,0.2,0.2,0.3,1.6,4.5
486,Memphis Grizzlies,Kosta Koufos,25,81,3,16.6,2.2,4.4,.508,0.0,0.0,,2.2,4.4,.508,.508,0.7,1.0,.647,1.5,3.8,5.3,0.5,0.4,0.8,0.9,1.8,5.2
487,Memphis Grizzlies,Vince Carter,38,66,1,16.5,2.0,6.2,.333,1.0,3.5,.297,1.0,2.6,.379,.417,0.7,0.9,.789,0.4,1.6,2.0,1.2,0.7,0.2,0.7,1.5,5.8
488,Memphis Grizzlies,Nick Calathes,25,58,0,14.4,1.8,4.3,.421,0.2,0.7,.256,1.6,3.5,.456,.443,0.4,0.8,.533,0.3,1.5,1.8,2.5,1.1,0.1,1.1,1.7,4.2
489,Memphis Grizzlies,Jon Leuer,25,63,6,13.1,1.9,4.3,.443,0.1,0.5,.241,1.8,3.9,.467,.456,0.6,0.9,.627,0.8,2.5,3.3,0.7,0.3,0.1,0.6,1.4,4.5
