,Team,Season,Name,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
450,Los Angeles Lakers,2016-2017,Luol Deng,31,56,49,26.5,2.9,7.6,.387,0.9,2.9,.309,2.0,4.6,.436,.447,0.8,1.1,.730,1.1,4.1,5.3,1.3,0.9,0.4,0.8,1.1,7.6
451,Los Angeles Lakers,2016-2017,Nick Young,31,60,60,25.9,4.5,10.6,.430,2.8,7.0,.404,1.7,3.5,.481,.564,1.3,1.5,.856,0.4,1.9,2.3,1.0,0.6,0.2,0.6,2.3,13.2
452,Los Angeles Lakers,2016-2017,Lou Williams,30,58,1,24.2,5.6,12.7,.444,2.1,5.5,.385,3.5,7.2,.489,.527,5.2,5.9,.884,0.2,2.0,2.3,3.2,1.1,0.2,2.1,1.2,18.6
453,Los Angeles Lakers,2016-2017,Larry Nance,24,63,7,22.9,3.0,5.7,.526,0.2,0.6,.278,2.9,5.2,.554,.540,0.9,1.3,.738,1.9,4.0,5.9,1.5,1.3,0.6,0.9,2.4,7.1
454,Los Angeles Lakers,2016-2017,Timofey Mozgov,30,54,52,20.4,3.1,6.1,.515,0.0,0.0,.000,3.1,6.1,.517,.515,1.2,1.4,.808,1.9,3.0,4.9,0.8,0.3,0.6,1.3,2.5,7.4
455,Los Angeles Lakers,2016-2017,David Nwaba,24,20,2,19.9,2.4,4.1,.580,0.1,0.3,.200,2.3,3.8,.605,.586,1.3,2.0,.641,0.9,2.3,3.2,0.7,0.7,0.4,0.6,1.8,6.0
456,Los Angeles Lakers,2016-2017,Tyler Ennis,22,22,2,17.8,3.0,6.5,.451,1.0,2.5,.389,2.0,4.1,.489,.524,0.9,1.0,.864,0.2,1.0,1.2,2.4,0.9,0.1,1.0,1.3,7.7
457,Los Angeles Lakers,2016-2017,Tarik Black,25,67,16,16.3,2.2,4.4,.510,0.0,0.0,.500,2.2,4.4,.510,.512,1.2,1.6,.752,2.1,3.0,5.1,0.6,0.4,0.7,0.9,2.6,5.7
458,Los Angeles Lakers,2016-2017,Ivica Zubac,19,38,11,16.0,3.3,6.3,.529,0.0,0.1,.000,3.3,6.2,.536,.529,0.8,1.3,.653,1.1,3.1,4.2,0.8,0.4,0.9,0.8,1.7,7.5
459,Los Angeles Lakers,2016-2017,Corey Brewer,30,24,3,14.9,2.2,5.0,.438,0.2,1.0,.208,2.0,4.0,.495,.459,0.8,1.0,.750,0.5,1.7,2.2,1.5,1.0,0.3,0.8,1.2,5.4
460,Los Angeles Lakers,2016-2017,Jose Calderon,35,24,11,12.2,1.3,3.2,.416,0.5,1.4,.353,0.8,1.8,.465,.494,0.2,0.2,1.000,0.3,1.4,1.8,2.1,0.3,0.0,1.1,0.9,3.3
461,Los Angeles Lakers,2016-2017,Thomas Robinson,25,48,1,11.7,2.2,4.1,.536,0.0,0.0,.000,2.2,4.1,.538,.536,0.6,1.4,.470,1.8,2.9,4.6,0.6,0.5,0.2,1.0,1.6,5.0
462,Los Angeles Lakers,2016-2017,Marcelo Huertas,33,23,1,10.3,1.1,3.0,.368,0.2,0.8,.211,0.9,2.1,.429,.397,0.4,0.7,.529,0.1,1.0,1.0,2.3,0.4,0.1,0.8,0.7,2.7
463,Los Angeles Lakers,2016-2017,Metta World Peace,37,25,2,6.4,0.8,2.7,.279,0.4,1.5,.237,0.4,1.2,.333,.346,0.4,0.6,.625,0.2,0.6,0.8,0.4,0.4,0.1,0.3,0.7,2.3
464,Phoenix Suns,2016-2017,Devin Booker,20,78,78,35.0,7.8,18.3,.423,1.9,5.2,.363,5.9,13.2,.447,.475,4.7,5.7,.832,0.6,2.6,3.2,3.4,0.9,0.3,3.1,3.1,22.1
465,Phoenix Suns,2016-2017,Eric Bledsoe,27,66,66,33.0,6.8,15.7,.434,1.6,4.7,.335,5.2,11.0,.477,.485,5.9,6.9,.847,0.8,4.1,4.8,6.3,1.4,0.5,3.4,2.5,21.1
466,Phoenix Suns,2016-2017,T.J. Warren,23,66,59,31.0,6.1,12.3,.495,0.4,1.5,.265,5.7,10.8,.527,.511,1.8,2.3,.773,1.9,3.2,5.1,1.1,1.2,0.6,0.9,2.7,14.4
467,Phoenix Suns,2016-2017,P.J. Tucker,31,57,17,28.5,2.6,6.2,.415,0.8,2.4,.338,1.8,3.8,.463,.480,1.1,1.4,.792,1.6,4.4,6.0,1.3,1.5,0.2,0.9,2.5,7.0
468,Phoenix Suns,2016-2017,Tyson Chandler,34,47,46,27.6,3.3,4.9,.671,0.0,0.0,,3.3,4.9,.671,.671,1.9,2.6,.734,3.3,8.2,11.5,0.6,0.7,0.5,1.4,2.7,8.4
469,Phoenix Suns,2016-2017,Marquese Chriss,19,82,75,21.3,3.5,7.7,.449,0.9,2.7,.321,2.6,5.0,.520,.506,1.4,2.2,.624,1.2,3.1,4.2,0.7,0.8,0.9,1.3,3.2,9.2
470,Phoenix Suns,2016-2017,Jared Dudley,31,64,7,21.3,2.5,5.4,.454,1.2,3.2,.379,1.3,2.2,.559,.565,0.7,1.0,.662,0.5,3.0,3.5,1.9,0.7,0.3,1.1,2.4,6.8
471,Phoenix Suns,2016-2017,Brandon Knight,25,54,5,21.1,3.9,9.7,.398,0.8,2.6,.324,3.0,7.1,.425,.441,2.4,2.9,.857,0.5,1.7,2.2,2.4,0.5,0.1,1.6,1.6,11.0
472,Phoenix Suns,2016-2017,Alex Len,23,77,34,20.3,3.0,6.0,.497,0.0,0.2,.250,2.9,5.9,.503,.500,1.9,2.7,.721,2.0,4.6,6.6,0.6,0.5,1.3,1.3,3.1,8.0
473,Phoenix Suns,2016-2017,Tyler Ulis,21,61,15,18.4,3.0,7.2,.421,0.3,1.3,.266,2.7,5.9,.455,.445,0.9,1.2,.775,0.3,1.2,1.6,3.7,0.8,0.1,1.3,1.2,7.3
474,Phoenix Suns,2016-2017,Derrick Jones,19,32,8,17.0,2.1,3.8,.562,0.1,0.3,.273,2.0,3.4,.591,.574,0.9,1.3,.707,1.2,1.3,2.5,0.4,0.4,0.4,0.4,2.0,5.3
475,Phoenix Suns,2016-2017,Alan Williams,24,47,0,15.1,2.9,5.7,.517,0.0,0.0,.000,2.9,5.7,.519,.517,1.5,2.4,.625,2.0,4.2,6.2,0.5,0.6,0.7,0.8,2.7,7.4
476,Phoenix Suns,2016-2017,Leandro Barbosa,34,67,0,14.4,2.6,5.9,.439,0.5,1.5,.357,2.0,4.4,.466,.483,0.6,0.7,.889,0.2,1.3,1.6,1.2,0.5,0.1,0.7,1.2,6.3
477,Phoenix Suns,2016-2017,Dragan Bender,19,43,0,13.3,1.3,3.7,.354,0.7,2.3,.277,0.7,1.4,.483,.441,0.1,0.3,.364,0.5,1.9,2.4,0.5,0.2,0.5,0.7,1.7,3.4
478,Phoenix Suns,2016-2017,Jarell Eddie,25,5,0,12.4,1.2,3.8,.316,0.8,3.2,.250,0.4,0.6,.667,.421,1.6,1.8,.889,0.2,1.2,1.4,0.0,0.2,0.0,0.2,0.2,4.8
479,Phoenix Suns,2016-2017,Elijah Millsap,29,2,0,11.5,0.5,3.5,.143,0.0,1.0,.000,0.5,2.5,.200,.143,0.5,1.0,.500,1.5,1.5,3.0,0.5,0.0,0.0,1.0,1.0,1.5
480,Phoenix Suns,2016-2017,Ronnie Price,33,14,0,9.6,0.3,1.7,.167,0.2,1.2,.176,0.1,0.5,.143,.229,0.2,0.3,.750,0.2,0.6,0.8,1.3,0.8,0.1,0.2,1.0,1.0
481,Phoenix Suns,2016-2017,John Jenkins,25,4,0,3.3,0.5,1.3,.400,0.3,0.5,.500,0.3,0.8,.333,.500,0.5,0.5,1.000,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,1.8
482,Memphis Grizzlies,2016-2017,Marc Gasol,32,74,74,34.2,7.2,15.7,.459,1.4,3.6,.388,5.8,12.1,.480,.503,3.8,4.5,.837,0.8,5.5,6.3,4.6,0.9,1.3,2.2,2.3,19.5
483,Memphis Grizzlies,2016-2017,Mike Conley,29,69,68,33.2,6.7,14.6,.460,2.5,6.1,.408,4.2,8.6,.497,.545,4.6,5.3,.859,0.4,3.0,3.5,6.3,1.3,0.3,2.3,1.8,20.5
484,Memphis Grizzlies,2016-2017,JaMychal Green,26,77,75,27.3,3.2,6.5,.500,0.7,1.9,.379,2.5,4.6,.549,.555,1.7,2.2,.802,2.2,4.9,7.1,1.1,0.6,0.4,1.2,3.2,8.9
485,Memphis Grizzlies,2016-2017,Tony Allen,35,71,66,27.0,3.9,8.4,.461,0.2,0.8,.278,3.6,7.6,.479,.473,1.1,1.8,.615,2.3,3.2,5.5,1.4,1.6,0.4,1.4,2.5,9.1
486,Memphis Grizzlies,2016-2017,Vince Carter,40,73,15,24.6,2.6,6.7,.394,1.5,4.1,.378,1.1,2.7,.418,.508,1.2,1.6,.765,0.5,2.6,3.1,1.8,0.8,0.5,0.7,2.2,8.0
487,Memphis Grizzlies,2016-2017,Zach Randolph,35,73,5,24.5,5.9,13.2,.449,0.3,1.3,.223,5.6,11.9,.474,.460,1.9,2.6,.731,2.5,5.7,8.2,1.7,0.5,0.1,1.4,1.9,14.1
488,Memphis Grizzlies,2016-2017,James Ennis,26,64,28,23.5,2.3,5.0,.455,0.8,2.1,.372,1.5,2.9,.516,.534,1.3,1.7,.782,1.1,3.0,4.0,1.0,0.7,0.3,0.9,2.6,6.7
489,Memphis Grizzlies,2016-2017,Andrew Harrison,22,72,18,20.5,1.6,5.0,.325,0.6,2.2,.276,1.0,2.8,.363,.385,2.1,2.7,.763,0.3,1.6,1.9,2.8,0.7,0.3,1.2,2.7,5.9
490,Memphis Grizzlies,2016-2017,Chandler Parsons,28,34,34,19.9,2.2,6.5,.338,0.7,2.7,.269,1.5,3.8,.388,.394,1.0,1.3,.814,0.2,2.3,2.5,1.6,0.6,0.1,0.7,1.5,6.2
491,Memphis Grizzlies,2016-2017,Troy Daniels,25,67,3,17.7,2.8,7.4,.374,2.1,5.3,.389,0.7,2.1,.336,.513,0.6,0.8,.796,0.3,1.2,1.5,0.7,0.3,0.1,0.7,1.3,8.2
492,Memphis Grizzlies,2016-2017,Troy Williams,22,24,13,17.4,2.1,5.1,.415,0.4,1.7,.244,1.7,3.4,.500,.455,0.6,1.0,.600,0.3,1.6,1.9,0.8,1.0,0.4,1.1,1.8,5.3
493,Memphis Grizzlies,2016-2017,Wayne Selden,22,11,2,17.2,1.8,4.5,.400,0.3,1.9,.143,1.5,2.6,.586,.430,1.1,1.6,.667,0.1,0.9,1.0,1.1,0.4,0.1,0.8,1.1,5.0
494,Memphis Grizzlies,2016-2017,Toney Douglas,30,24,0,16.4,1.8,4.9,.368,0.3,1.8,.167,1.5,3.1,.480,.397,1.0,1.2,.828,0.5,2.0,2.5,2.3,0.8,0.2,0.9,2.1,4.9
495,Memphis Grizzlies,2016-2017,Brandan Wright,29,28,5,16.0,3.0,4.8,.615,0.0,0.0,.000,3.0,4.8,.619,.615,0.8,1.3,.657,1.1,1.7,2.8,0.5,0.4,0.7,0.4,1.5,6.8
496,Memphis Grizzlies,2016-2017,Jarell Martin,22,42,3,13.3,1.4,3.6,.384,0.2,0.6,.360,1.2,3.0,.389,.414,1.0,1.2,.800,1.0,2.9,3.9,0.2,0.4,0.2,0.7,2.2,3.9
497,Memphis Grizzlies,2016-2017,Wade Baldwin,20,33,1,12.3,1.1,3.5,.313,0.1,0.7,.136,1.0,2.8,.355,.326,0.9,1.1,.838,0.3,1.1,1.4,1.8,0.5,0.2,1.2,1.2,3.2
498,Memphis Grizzlies,2016-2017,Deyonta Davis,20,36,0,6.6,0.7,1.3,.511,0.0,0.0,,0.7,1.3,.511,.511,0.3,0.5,.556,0.6,1.1,1.7,0.1,0.1,0.5,0.2,1.1,1.6
499,Sacramento Kings,2016-2017,DeMarcus Cousins,26,55,55,34.4,9.2,20.3,.452,1.7,4.9,.356,7.5,15.5,.482,.494,7.7,10.0,.770,2.1,8.5,10.6,4.8,1.4,1.3,3.8,3.7,27.8
500,Sacramento Kings,2016-2017,Rudy Gay,30,30,30,33.8,6.7,14.7,.455,1.4,3.8,.372,5.3,11.0,.483,.502,3.9,4.6,.855,1.2,5.2,6.3,2.8,1.5,0.9,2.5,2.6,18.7
501,Sacramento Kings,2016-2017,Darren Collison,29,68,64,30.3,5.0,10.5,.476,1.1,2.6,.417,3.9,7.9,.495,.527,2.2,2.5,.860,0.3,1.9,2.2,4.6,1.0,0.1,1.7,1.8,13.2
502,Sacramento Kings,2016-2017,Buddy Hield,23,25,18,29.1,5.7,11.8,.480,2.4,5.5,.428,3.3,6.3,.525,.579,1.4,1.7,.814,0.6,3.5,4.1,1.8,0.8,0.1,2.1,1.4,15.1
503,Sacramento Kings,2016-2017,Garrett Temple,30,65,21,26.6,2.8,6.6,.424,1.3,3.4,.373,1.6,3.3,.476,.519,0.9,1.1,.784,0.5,2.3,2.8,2.6,1.3,0.4,1.2,2.2,7.8
504,Sacramento Kings,2016-2017,Arron Afflalo,31,61,45,25.9,3.0,6.9,.440,1.0,2.5,.411,2.0,4.4,.457,.514,1.4,1.5,.892,0.1,1.9,2.0,1.3,0.3,0.1,0.7,1.7,8.4
505,Sacramento Kings,2016-2017,Matt Barnes,36,54,13,25.3,2.7,7.1,.384,1.3,3.9,.327,1.4,3.2,.453,.474,0.9,1.2,.758,1.0,4.4,5.4,2.8,0.7,0.3,1.5,2.6,7.6
506,Sacramento Kings,2016-2017,Ty Lawson,29,69,24,25.1,3.4,7.6,.454,0.5,1.7,.288,2.9,5.9,.502,.487,2.5,3.1,.797,0.6,2.0,2.6,4.8,1.1,0.1,1.9,1.7,9.9
507,Sacramento Kings,2016-2017,Anthony Tolliver,31,65,9,22.7,2.4,5.4,.442,1.4,3.5,.391,1.0,1.9,.537,.570,0.9,1.3,.744,0.8,2.9,3.6,1.2,0.5,0.3,0.9,1.7,7.1
508,Sacramento Kings,2016-2017,Tyreke Evans,27,14,6,22.4,4.2,10.2,.413,1.5,3.4,.438,2.7,6.8,.400,.486,1.7,2.4,.706,0.5,3.1,3.6,2.4,0.9,0.4,1.6,1.4,11.6
509,Sacramento Kings,2016-2017,Kosta Koufos,27,71,62,20.0,3.0,5.5,.551,0.0,0.0,.000,3.0,5.5,.552,.551,0.5,0.9,.613,1.7,4.0,5.7,0.7,0.5,0.7,0.9,2.4,6.6
510,Sacramento Kings,2016-2017,Langston Galloway,25,19,2,19.7,2.2,5.5,.404,1.0,2.1,.475,1.2,3.4,.359,.495,0.6,0.6,.917,0.4,1.5,1.8,1.5,0.3,0.1,0.9,1.1,6.0
511,Sacramento Kings,2016-2017,Ben McLemore,23,61,26,19.3,3.0,6.9,.430,1.1,2.8,.382,1.9,4.1,.462,.507,1.1,1.5,.753,0.3,1.8,2.1,0.8,0.5,0.1,1.0,1.8,8.1
512,Sacramento Kings,2016-2017,Willie Cauley-Stein,23,75,21,18.9,3.4,6.4,.530,0.0,0.0,.000,3.4,6.4,.532,.530,1.3,2.0,.669,1.1,3.4,4.5,1.1,0.7,0.6,0.9,2.0,8.1
513,Sacramento Kings,2016-2017,Skal Labissiere,20,33,12,18.5,3.5,6.6,.537,0.1,0.2,.375,3.5,6.4,.543,.544,1.6,2.2,.703,1.5,3.4,4.9,0.8,0.5,0.4,1.1,1.9,8.8
514,Sacramento Kings,2016-2017,Omri Casspi,28,22,2,18.0,2.4,5.3,.453,0.5,1.3,.379,1.9,4.0,.477,.500,0.5,1.0,.571,0.9,3.2,4.1,1.2,0.5,0.0,0.8,1.0,5.9
515,Sacramento Kings,2016-2017,Jordan Farmar,30,2,0,17.5,2.0,6.0,.333,2.0,4.5,.444,0.0,1.5,.000,.500,0.0,0.0,,0.5,1.0,1.5,4.5,1.0,0.0,1.5,0.5,6.0
516,Sacramento Kings,2016-2017,Georgios Papagiannis,19,22,0,16.1,2.5,4.6,.549,0.0,0.1,.000,2.5,4.5,.560,.549,0.5,0.6,.857,1.1,2.8,3.9,0.9,0.1,0.8,1.1,2.0,5.6
517,Sacramento Kings,2016-2017,Malachi Richardson,21,22,0,9.0,1.3,3.1,.412,0.4,1.3,.286,0.9,1.8,.500,.471,0.7,0.9,.789,0.1,0.9,1.0,0.5,0.2,0.0,0.4,1.0,3.6
518,Dallas Mavericks,2016-2017,Harrison Barnes,24,79,79,35.5,7.6,16.2,.468,1.0,2.8,.351,6.6,13.4,.492,.498,3.1,3.6,.861,1.2,3.8,5.0,1.5,0.8,0.2,1.3,1.6,19.2
519,Dallas Mavericks,2016-2017,Wesley Matthews,30,73,73,34.2,4.6,11.6,.393,2.4,6.6,.363,2.2,5.0,.432,.496,2.0,2.5,.816,0.2,3.3,3.5,2.9,1.1,0.2,1.4,2.2,13.5
520,Dallas Mavericks,2016-2017,Deron Williams,32,40,40,29.3,4.9,11.3,.430,1.6,4.5,.348,3.3,6.8,.485,.500,1.7,2.1,.821,0.3,2.2,2.6,6.9,0.6,0.1,2.5,2.4,13.1
521,Dallas Mavericks,2016-2017,Yogi Ferrell,23,36,29,29.1,3.9,9.6,.412,1.7,4.1,.403,2.3,5.4,.418,.499,1.8,2.0,.877,0.4,2.3,2.8,4.3,1.1,0.2,1.6,2.2,11.3
522,Dallas Mavericks,2016-2017,Seth Curry,26,70,42,29.0,4.8,10.0,.481,2.0,4.6,.425,2.9,5.4,.528,.578,1.2,1.4,.850,0.4,2.2,2.6,2.7,1.1,0.1,1.3,1.8,12.8
523,Dallas Mavericks,2016-2017,Dirk Nowitzki,38,54,54,26.4,5.5,12.6,.437,1.5,3.9,.378,4.0,8.7,.463,.495,1.8,2.1,.875,0.4,6.1,6.5,1.5,0.6,0.7,0.9,2.1,14.2
524,Dallas Mavericks,2016-2017,DeAndre Liggins,28,1,0,25.0,3.0,6.0,.500,0.0,1.0,.000,3.0,5.0,.600,.500,2.0,3.0,.667,3.0,4.0,7.0,0.0,2.0,0.0,0.0,3.0,8.0
525,Dallas Mavericks,2016-2017,Andrew Bogut,32,26,21,22.4,1.5,3.1,.469,0.0,0.0,.000,1.5,3.1,.475,.469,0.1,0.4,.273,2.2,6.2,8.4,1.9,0.5,1.0,1.7,3.2,3.0
526,Dallas Mavericks,2016-2017,Nerlens Noel,22,22,12,22.0,3.5,6.1,.575,0.0,0.0,,3.5,6.1,.575,.575,1.5,2.2,.708,2.1,4.7,6.8,0.9,1.0,1.1,1.0,2.5,8.5
527,Dallas Mavericks,2016-2017,J.J. Barea,32,35,6,22.0,4.1,9.8,.414,1.5,4.2,.358,2.5,5.6,.456,.491,1.3,1.5,.863,0.3,2.1,2.4,5.5,0.4,0.0,1.8,0.9,10.9
528,Dallas Mavericks,2016-2017,Dorian Finney-Smith,23,81,35,20.3,1.5,4.1,.372,0.7,2.4,.293,0.8,1.8,.479,.456,0.6,0.8,.754,0.7,2.1,2.7,0.8,0.6,0.3,0.6,1.5,4.3
529,Dallas Mavericks,2016-2017,Dwight Powell,25,77,3,17.3,2.5,4.9,.515,0.3,1.0,.284,2.2,3.9,.571,.542,1.4,1.8,.759,1.2,2.8,4.0,0.6,0.8,0.5,0.4,1.8,6.7
530,Dallas Mavericks,2016-2017,Devin Harris,33,65,0,16.7,2.1,5.2,.399,0.9,2.7,.328,1.2,2.5,.476,.484,1.6,2.0,.829,0.2,1.8,2.0,2.1,0.7,0.1,0.9,1.6,6.7
531,Dallas Mavericks,2016-2017,Quinn Cook,23,5,0,15.4,2.2,5.0,.440,1.0,2.8,.357,1.2,2.2,.545,.540,0.0,0.4,.000,0.0,0.6,0.6,2.4,0.2,0.0,1.6,1.2,5.4
532,Dallas Mavericks,2016-2017,Justin Anderson,23,51,2,13.9,2.2,5.4,.401,0.7,2.4,.303,1.5,3.0,.477,.468,1.4,1.7,.795,0.8,2.2,2.9,0.6,0.5,0.3,0.8,1.3,6.5
533,Dallas Mavericks,2016-2017,Jonathan Gibson,29,17,0,13.6,2.1,5.6,.368,0.9,2.6,.333,1.2,2.9,.400,.447,1.2,1.7,.724,0.1,1.2,1.3,1.5,0.5,0.0,1.2,1.2,6.2
534,Dallas Mavericks,2016-2017,Jarrod Uthoff,23,9,0,12.8,1.8,4.2,.421,0.3,1.0,.333,1.4,3.2,.448,.461,0.6,0.8,.714,0.9,1.6,2.4,1.0,0.2,0.4,0.3,0.9,4.4
535,Dallas Mavericks,2016-2017,Salah Mejri,30,73,11,12.4,1.2,1.9,.642,0.0,0.0,.333,1.2,1.8,.649,.646,0.5,0.8,.590,1.3,2.9,4.2,0.2,0.4,0.8,0.5,2.1,2.9
536,Dallas Mavericks,2016-2017,Pierre Jackson,25,8,1,10.5,1.6,4.9,.333,0.4,1.4,.273,1.3,3.5,.357,.372,0.8,0.9,.857,0.1,1.0,1.1,2.4,0.3,0.0,0.4,0.6,4.4
537,Dallas Mavericks,2016-2017,Nicolas Brussino,23,54,2,9.6,1.0,2.6,.369,0.5,1.8,.305,0.4,0.9,.500,.472,0.3,0.4,.773,0.5,1.3,1.8,0.9,0.3,0.1,0.5,0.8,2.8
538,Dallas Mavericks,2016-2017,Quincy Acy,26,6,0,8.0,0.8,2.8,.294,0.2,1.2,.143,0.7,1.7,.400,.324,0.3,0.5,.667,0.3,1.0,1.3,0.0,0.0,0.0,0.3,1.5,2.2
539,Dallas Mavericks,2016-2017,A.J. Hammons,24,22,0,7.4,0.8,1.9,.405,0.2,0.5,.500,0.5,1.5,.375,.464,0.4,0.9,.450,0.4,1.3,1.6,0.2,0.0,0.6,0.5,1.0,2.2
540,Dallas Mavericks,2016-2017,Manny Harris,27,4,0,6.3,0.8,3.8,.200,0.0,0.5,.000,0.8,3.3,.231,.200,0.5,1.0,.500,0.8,1.5,2.3,0.5,0.0,0.0,0.5,0.3,2.0
541,Dallas Mavericks,2016-2017,Ben Bentil,21,3,0,3.3,0.0,1.0,.000,0.0,0.3,.000,0.0,0.7,.000,.000,0.0,0.0,,0.0,0.7,0.7,0.0,0.0,0.0,0.3,0.3,0.0
