,Team,Name,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
245,Golden State Warriors,Klay Thompson,27,25,25,33.2,8.0,15.9,.505,3.4,7.3,.470,4.6,8.6,.535,.613,1.0,1.2,.862,0.5,3.8,4.2,2.5,0.7,0.7,1.4,1.8,20.5
246,Golden State Warriors,Stephen Curry,29,23,23,32.6,8.3,17.7,.473,3.6,9.5,.381,4.7,8.2,.580,.575,6.0,6.5,.933,0.7,4.4,5.1,6.6,1.7,0.2,2.9,2.5,26.3
247,Golden State Warriors,Draymond Green,27,24,24,32.0,3.6,7.8,.460,1.3,3.6,.349,2.3,4.2,.554,.540,2.0,2.6,.762,1.1,6.2,7.3,7.1,1.5,1.3,2.8,2.8,10.4
248,Golden State Warriors,Andre Iguodala,34,21,1,26.0,2.3,4.9,.480,0.5,1.8,.289,1.8,3.0,.594,.534,1.0,1.6,.636,1.0,2.7,3.6,3.0,0.7,0.6,0.8,1.1,6.2
249,Golden State Warriors,Shaun Livingston,32,22,1,15.2,2.1,4.3,.489,0.0,0.0,.000,2.1,4.2,.495,.489,0.5,0.6,.786,0.6,1.2,1.9,2.0,0.4,0.3,0.8,1.5,4.7
250,Golden State Warriors,Zaza Pachulia,33,24,24,14.8,2.1,3.8,.567,0.0,0.0,,2.1,3.8,.567,.567,1.0,1.2,.793,1.1,3.8,4.9,1.6,0.8,0.3,1.3,1.8,5.2
251,Golden State Warriors,Omri Casspi,29,21,4,14.5,2.3,4.0,.590,0.3,0.5,.636,2.0,3.4,.583,.633,1.1,1.4,.767,0.4,3.4,3.9,1.0,0.3,0.5,0.7,1.6,6.1
252,Golden State Warriors,Patrick McCaw,22,23,1,13.2,1.5,3.0,.493,0.6,1.4,.406,0.9,1.6,.568,.587,0.3,0.4,.778,0.2,0.7,0.9,1.4,0.6,0.2,0.4,0.9,3.8
253,Golden State Warriors,Nick Young,32,24,0,13.0,2.3,5.0,.455,1.5,3.8,.407,0.8,1.3,.600,.607,0.5,0.7,.706,0.2,1.1,1.3,0.5,0.5,0.1,0.6,0.9,6.6
254,Golden State Warriors,David West,37,23,0,11.9,2.9,4.3,.667,0.1,0.3,.500,2.7,4.0,.677,.682,0.7,1.0,.667,0.8,2.6,3.3,1.6,0.6,1.1,1.0,1.3,6.6
255,Golden State Warriors,Kevon Looney,21,18,0,10.4,1.3,2.4,.535,0.0,0.0,,1.3,2.4,.535,.535,0.4,1.0,.444,1.0,1.8,2.8,0.4,0.3,0.9,0.6,1.8,3.0
256,Golden State Warriors,Jordan Bell,23,19,1,10.2,2.1,2.7,.750,0.0,0.0,,2.1,2.7,.750,.750,0.1,0.1,.500,1.1,1.8,2.9,0.9,0.6,0.9,0.7,1.5,4.2
257,Golden State Warriors,JaVale McGee,30,22,1,7.8,1.5,2.6,.552,0.0,0.1,.000,1.5,2.5,.571,.552,0.6,0.8,.778,0.7,1.3,2.0,0.6,0.4,0.6,0.4,1.1,3.5
258,Golden State Warriors,Quinn Cook,24,3,0,6.3,1.0,1.7,.600,0.0,0.7,.000,1.0,1.0,1.000,.600,0.0,0.0,,0.0,0.7,0.7,1.7,0.0,0.0,0.3,1.0,2.0
259,San Antonio Spurs,LaMarcus Aldridge,32,23,23,33.3,8.7,17.3,.506,0.7,1.7,.385,8.1,15.6,.520,.525,4.7,5.5,.843,3.1,5.1,8.2,2.3,0.6,1.2,1.5,2.3,22.8
260,San Antonio Spurs,Danny Green,30,23,23,28.7,3.7,9.0,.404,1.8,4.8,.369,1.9,4.2,.443,.502,0.5,0.7,.733,0.5,3.5,4.0,2.1,1.1,1.1,1.5,1.2,9.6
261,San Antonio Spurs,Kyle Anderson,24,23,23,27.4,3.5,6.8,.513,0.2,0.5,.364,3.3,6.3,.524,.526,1.7,2.3,.755,1.3,4.6,6.0,3.0,1.2,0.8,1.3,1.6,8.9
262,San Antonio Spurs,Pau Gasol,37,24,24,25.5,4.1,8.5,.480,1.0,2.2,.434,3.1,6.3,.497,.537,2.0,2.5,.803,1.4,6.4,7.8,3.2,0.4,1.3,1.5,1.6,11.2
263,San Antonio Spurs,Patty Mills,29,24,12,25.4,3.2,8.3,.384,1.8,5.0,.361,1.4,3.3,.418,.492,1.0,1.1,.923,0.3,2.0,2.3,3.5,0.8,0.2,1.3,1.4,9.1
264,San Antonio Spurs,Rudy Gay,31,22,1,22.4,4.5,9.6,.469,0.7,2.2,.313,3.8,7.4,.515,.505,2.3,2.9,.810,1.3,4.0,5.3,1.7,1.0,0.6,1.7,2.0,12.0
265,San Antonio Spurs,Manu Ginobili,40,20,0,20.7,3.0,7.2,.410,0.9,3.1,.290,2.1,4.1,.500,.472,1.5,1.7,.853,0.3,1.9,2.2,2.4,0.7,0.3,1.9,2.2,8.3
266,San Antonio Spurs,Dejounte Murray,21,24,8,19.6,2.7,6.4,.418,0.1,0.4,.333,2.5,6.0,.424,.428,1.5,2.0,.735,1.2,3.4,4.5,2.5,0.9,0.3,1.8,1.7,7.0
267,San Antonio Spurs,Tony Parker,35,4,4,17.0,3.0,6.3,.480,0.0,0.3,.000,3.0,6.0,.500,.480,1.8,2.3,.778,0.3,1.5,1.8,4.0,0.0,0.0,1.5,1.0,7.8
268,San Antonio Spurs,Bryn Forbes,24,24,1,16.1,2.4,5.6,.425,1.1,2.7,.400,1.3,2.9,.449,.522,0.3,0.6,.500,0.3,1.0,1.3,0.8,0.3,0.1,0.3,1.2,6.1
269,San Antonio Spurs,Brandon Paul,26,24,1,11.8,1.2,2.6,.468,0.5,1.4,.364,0.7,1.2,.586,.565,0.5,0.8,.684,0.1,1.2,1.3,0.9,0.6,0.1,0.7,1.2,3.5
270,San Antonio Spurs,Joffrey Lauvergne,26,12,0,11.3,1.5,3.5,.429,0.0,0.3,.000,1.5,3.3,.462,.429,0.5,0.8,.600,1.4,2.2,3.6,0.8,0.3,0.0,0.8,1.6,3.5
271,San Antonio Spurs,Matt Costello,24,1,0,11.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,0.0,5.0,5.0,0.0,0.0,2.0,0.0,3.0,2.0
272,San Antonio Spurs,Darrun Hilliard,24,3,0,8.7,0.3,1.7,.200,0.0,0.7,.000,0.3,1.0,.333,.200,0.0,0.0,,0.0,0.7,0.7,0.3,0.3,0.0,1.0,1.3,0.7
273,San Antonio Spurs,Davis Bertans,25,20,0,7.8,1.2,2.7,.444,0.9,2.2,.409,0.3,0.5,.600,.611,0.3,0.4,.750,0.1,1.0,1.1,0.5,0.2,0.3,0.4,0.8,3.6
274,San Antonio Spurs,Derrick White,23,5,0,7.6,0.2,1.0,.200,0.0,0.0,,0.2,1.0,.200,.200,0.6,1.2,.500,0.4,1.2,1.6,0.6,0.6,0.4,0.2,0.8,1.0
275,Denver Nuggets,Gary Harris,23,21,21,33.3,5.6,11.8,.476,2.4,5.9,.411,3.2,5.9,.540,.579,1.2,1.5,.806,0.6,2.1,2.7,2.8,2.0,0.4,1.7,2.0,14.9
276,Denver Nuggets,Wilson Chandler,30,19,19,30.2,3.1,7.6,.407,0.8,3.0,.281,2.3,4.6,.489,.462,1.5,1.8,.824,1.3,3.2,4.5,2.7,0.5,0.4,1.5,1.8,8.5
277,Denver Nuggets,Will Barton,27,23,4,30.0,5.7,12.0,.473,2.1,5.0,.426,3.6,7.0,.506,.561,2.3,3.2,.703,0.9,4.3,5.2,3.0,1.0,0.5,1.9,2.0,15.8
278,Denver Nuggets,Paul Millsap,32,16,16,29.7,5.6,12.6,.446,1.3,3.6,.345,4.4,9.0,.486,.495,2.8,4.1,.692,1.5,4.7,6.2,3.0,1.1,1.3,2.1,2.4,15.3
279,Denver Nuggets,Nikola Jokic,22,21,21,29.4,5.9,11.5,.510,1.3,3.3,.406,4.5,8.2,.552,.568,2.4,2.8,.864,2.6,8.0,10.6,4.6,1.4,0.6,2.2,2.4,15.5
280,Denver Nuggets,Jamal Murray,20,23,23,27.3,5.3,12.3,.429,1.4,4.8,.297,3.8,7.4,.515,.488,2.5,2.7,.919,1.2,1.7,2.9,2.3,0.7,0.2,2.0,2.1,14.4
281,Denver Nuggets,Emmanuel Mudiay,21,23,0,21.6,3.4,8.7,.392,1.1,2.7,.403,2.3,6.0,.387,.455,2.1,2.7,.774,0.6,2.3,2.9,3.3,0.5,0.1,2.2,1.4,10.0
282,Denver Nuggets,Mason Plumlee,27,23,2,17.5,2.4,4.5,.534,0.0,0.0,.000,2.4,4.4,.539,.534,1.2,3.0,.412,1.6,3.0,4.6,1.8,0.7,0.9,1.4,1.8,6.0
283,Denver Nuggets,Juan Hernangomez,22,12,3,15.3,1.5,3.8,.391,0.8,2.6,.323,0.7,1.3,.533,.500,0.4,0.6,.714,0.9,1.9,2.8,0.6,0.3,0.2,0.3,1.3,4.3
284,Denver Nuggets,Kenneth Faried,28,20,6,14.6,2.7,4.7,.564,0.0,0.1,.000,2.7,4.7,.570,.564,1.4,1.9,.711,1.9,2.9,4.7,0.5,0.3,0.3,0.7,1.3,6.7
285,Denver Nuggets,Trey Lyles,22,18,0,11.5,2.0,3.9,.514,0.7,1.5,.444,1.3,2.4,.558,.600,0.7,0.9,.813,0.6,2.1,2.7,0.5,0.2,0.4,0.6,0.6,5.4
286,Denver Nuggets,Malik Beasley,21,20,0,8.4,1.1,2.5,.429,0.4,1.1,.318,0.7,1.4,.519,.500,0.4,0.7,.615,0.4,1.2,1.6,0.5,0.2,0.1,0.5,0.6,2.9
287,Denver Nuggets,Darrell Arthur,29,3,0,8.0,0.3,2.3,.143,0.0,1.3,.000,0.3,1.0,.333,.143,0.0,0.0,,0.3,0.7,1.0,0.3,0.3,0.0,0.7,1.3,0.7
288,Denver Nuggets,Richard Jefferson,37,8,0,7.0,0.5,1.6,.308,0.1,0.6,.200,0.4,1.0,.375,.346,0.3,0.6,.400,0.0,0.4,0.4,0.9,0.0,0.0,0.0,0.4,1.4
289,Denver Nuggets,Torrey Craig,27,1,0,6.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
290,Denver Nuggets,Tyler Lydon,21,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,Minnesota Timberwolves,Andrew Wiggins,22,25,25,36.9,7.0,15.6,.447,1.4,4.3,.315,5.6,11.2,.498,.491,3.4,5.2,.646,1.0,3.0,4.1,1.9,1.3,0.6,1.8,1.7,18.6
292,Minnesota Timberwolves,Jimmy Butler,28,23,23,36.7,6.7,14.8,.449,1.2,3.1,.375,5.5,11.7,.468,.488,4.4,5.3,.836,1.3,4.0,5.3,4.6,1.9,0.3,2.0,1.5,18.9
293,Minnesota Timberwolves,Karl-Anthony Towns,22,25,25,34.6,7.4,14.3,.521,1.3,3.5,.375,6.1,10.8,.569,.567,3.6,4.1,.864,2.7,8.8,11.6,1.5,0.6,1.2,2.0,3.6,19.8
294,Minnesota Timberwolves,Jeff Teague,29,21,21,33.9,4.7,10.9,.432,1.4,3.5,.411,3.3,7.4,.442,.498,2.7,3.3,.812,0.3,2.5,2.9,7.5,1.7,0.4,3.0,2.4,13.5
295,Minnesota Timberwolves,Taj Gibson,32,25,25,33.1,4.4,8.2,.541,0.2,0.7,.294,4.2,7.5,.564,.554,2.1,2.5,.855,2.7,5.4,8.1,1.6,0.9,0.5,1.4,2.6,11.2
296,Minnesota Timberwolves,Tyus Jones,21,25,3,17.6,1.4,3.4,.417,0.5,1.3,.364,0.9,2.0,.451,.488,0.7,0.9,.773,0.2,1.7,2.0,2.9,1.1,0.1,0.6,1.1,4.0
297,Minnesota Timberwolves,Jamal Crawford,37,25,0,17.5,3.2,7.9,.399,1.2,3.5,.352,1.9,4.4,.436,.477,1.6,1.7,.929,0.2,0.8,1.0,2.0,0.6,0.1,1.2,1.1,9.1
298,Minnesota Timberwolves,Gorgui Dieng,28,22,0,16.9,2.6,5.1,.509,0.2,1.0,.227,2.4,4.1,.578,.531,1.4,1.9,.756,1.7,3.0,4.6,1.2,0.6,0.1,1.0,2.0,6.8
299,Minnesota Timberwolves,Nemanja Bjelica,29,18,0,15.3,2.7,4.6,.578,1.2,2.3,.512,1.5,2.3,.643,.705,0.6,0.7,.917,0.4,2.4,2.8,0.7,0.6,0.2,0.7,1.7,7.1
300,Minnesota Timberwolves,Shabazz Muhammad,25,22,2,11.4,1.6,4.1,.385,0.2,0.9,.211,1.4,3.3,.431,.407,0.6,0.8,.722,0.5,1.2,1.7,0.3,0.2,0.1,0.1,0.9,4.0
301,Minnesota Timberwolves,Aaron Brooks,33,11,1,4.8,0.9,1.9,.476,0.5,0.9,.500,0.5,1.0,.455,.595,0.1,0.2,.500,0.2,0.4,0.5,0.6,0.1,0.0,0.2,0.6,2.4
302,Minnesota Timberwolves,Cole Aldrich,29,5,0,2.0,0.0,0.4,.000,0.0,0.0,,0.0,0.4,.000,.000,0.2,0.4,.500,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.4,0.2
303,Minnesota Timberwolves,Marcus Georges-Hunt,23,9,0,1.7,0.2,0.4,.500,0.0,0.1,.000,0.2,0.3,.667,.500,0.0,0.0,,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.2,0.4
304,Portland Trail Blazers,Damian Lillard,27,24,24,37.0,8.2,19.4,.422,2.6,7.8,.332,5.6,11.6,.482,.488,6.8,7.3,.926,1.1,4.1,5.2,6.3,1.0,0.5,3.0,1.5,25.7
305,Portland Trail Blazers,C.J. McCollum,26,23,23,36.4,7.8,17.6,.443,2.6,5.7,.455,5.2,11.8,.438,.517,2.5,2.9,.866,0.7,3.7,4.4,2.7,1.0,0.3,2.0,2.6,20.7
306,Portland Trail Blazers,Al-Farouq Aminu,27,11,9,29.5,3.4,7.3,.463,1.9,4.2,.457,1.5,3.1,.471,.594,0.9,1.1,.833,1.4,6.0,7.4,1.3,0.6,1.0,1.3,1.9,9.5
307,Portland Trail Blazers,Jusuf Nurkic,23,24,24,28.0,6.2,13.5,.455,0.0,0.2,.000,6.2,13.3,.463,.455,2.8,4.3,.644,1.8,5.9,7.8,2.0,0.8,1.3,3.0,3.1,15.1
308,Portland Trail Blazers,Evan Turner,29,24,1,26.0,3.0,7.7,.386,0.3,1.7,.195,2.6,6.0,.441,.408,1.4,1.7,.850,0.4,3.4,3.8,2.3,0.7,0.4,1.7,2.1,7.7
309,Portland Trail Blazers,Maurice Harkless,24,24,19,23.0,2.0,4.8,.414,0.4,1.6,.256,1.6,3.2,.494,.457,0.8,1.0,.750,0.8,2.4,3.2,0.6,0.8,0.9,0.8,1.7,5.2
310,Portland Trail Blazers,Noah Vonleh,22,17,12,21.7,2.1,3.9,.530,0.0,0.0,,2.1,3.9,.530,.530,0.9,1.2,.762,1.8,6.0,7.8,0.5,0.3,0.6,0.6,2.1,5.1
311,Portland Trail Blazers,Pat Connaughton,25,24,5,19.8,2.3,5.0,.446,1.3,2.9,.429,1.0,2.1,.471,.570,0.5,0.6,.929,0.3,2.1,2.3,1.2,0.2,0.3,0.7,1.2,6.3
312,Portland Trail Blazers,Ed Davis,28,24,0,17.3,1.8,3.6,.483,0.0,0.0,,1.8,3.6,.483,.483,1.1,1.6,.684,2.6,4.4,7.0,0.4,0.5,0.7,0.9,2.2,4.6
313,Portland Trail Blazers,Shabazz Napier,26,20,0,16.3,2.5,5.2,.471,0.9,1.8,.486,1.6,3.5,.464,.553,1.5,1.8,.857,0.3,1.6,1.9,1.5,1.1,0.1,0.7,1.0,7.3
314,Portland Trail Blazers,Meyers Leonard,25,9,0,10.1,2.2,3.8,.588,0.7,1.3,.500,1.6,2.4,.636,.676,0.6,0.8,.714,0.4,2.2,2.7,0.4,0.2,0.0,0.2,1.7,5.7
315,Portland Trail Blazers,Caleb Swanigan,20,13,3,9.8,1.1,3.1,.350,0.1,0.4,.200,1.0,2.7,.371,.363,0.6,1.0,.615,0.9,1.8,2.8,0.7,0.3,0.2,0.8,1.8,2.8
316,Portland Trail Blazers,Jake Layman,23,10,0,4.8,0.6,1.6,.375,0.2,0.6,.333,0.4,1.0,.400,.438,0.0,0.0,,0.0,0.5,0.5,0.2,0.3,0.2,0.0,0.5,1.4
317,Portland Trail Blazers,Zach Collins,20,8,0,4.6,0.1,1.1,.111,0.1,0.4,.333,0.0,0.8,.000,.167,0.0,0.0,,0.3,0.5,0.8,0.3,0.0,0.0,0.8,1.3,0.4
318,Utah Jazz,Rudy Gobert,25,14,14,32.4,4.6,7.6,.613,0.0,0.0,,4.6,7.6,.613,.613,3.3,4.7,.697,2.8,7.4,10.1,1.3,0.6,2.4,2.0,2.8,12.6
319,Utah Jazz,Joe Ingles,30,25,25,29.6,3.8,8.2,.456,2.6,5.7,.465,1.1,2.6,.438,.617,0.4,0.5,.917,0.2,3.6,3.8,4.0,1.2,0.2,1.7,2.1,10.6
320,Utah Jazz,Donovan Mitchell,21,25,17,29.2,6.2,15.0,.415,2.4,6.5,.377,3.8,8.6,.444,.496,2.2,2.7,.824,0.6,2.4,3.0,3.2,1.4,0.4,2.4,3.0,17.2
321,Utah Jazz,Ricky Rubio,27,24,24,28.7,3.9,10.0,.386,1.2,4.0,.292,2.7,6.0,.448,.444,3.0,3.5,.855,0.5,3.2,3.8,5.0,1.7,0.2,3.2,2.7,11.9
322,Utah Jazz,Rodney Hood,25,18,9,28.3,6.2,14.7,.419,2.8,7.1,.402,3.3,7.7,.435,.515,2.6,2.8,.920,0.3,2.3,2.6,1.8,0.7,0.2,1.9,1.9,17.7
323,Utah Jazz,Derrick Favors,26,25,25,27.8,5.4,9.6,.561,0.2,0.6,.250,5.2,8.9,.583,.569,2.0,2.8,.729,2.4,4.4,6.8,1.8,0.8,0.9,1.5,2.2,12.9
324,Utah Jazz,Thabo Sefolosha,33,24,1,20.6,3.0,5.8,.514,0.9,2.1,.412,2.1,3.7,.573,.589,1.0,1.2,.862,0.7,3.7,4.4,0.8,1.5,0.2,0.7,1.3,7.9
325,Utah Jazz,Joe Johnson,36,7,0,19.1,2.6,6.6,.391,0.3,2.4,.118,2.3,4.1,.552,.413,0.9,1.0,.857,0.6,2.1,2.7,1.6,0.6,0.3,1.4,1.0,6.3
326,Utah Jazz,Alec Burks,26,24,0,19.1,3.4,7.8,.433,1.0,2.6,.403,2.3,5.2,.448,.500,2.0,2.2,.906,0.3,2.8,3.0,1.1,0.9,0.3,0.9,1.3,9.8
327,Utah Jazz,Jonas Jerebko,30,20,10,17.2,2.4,4.9,.495,1.1,2.4,.458,1.3,2.5,.531,.608,0.4,0.5,.800,0.9,2.9,3.8,0.9,0.4,0.2,0.5,2.0,6.3
328,Utah Jazz,Ekpe Udoh,30,25,0,14.4,1.0,2.0,.471,0.0,0.0,,1.0,2.0,.471,.471,0.6,0.8,.800,1.2,1.0,2.2,1.2,0.6,1.3,0.4,2.0,2.6
329,Utah Jazz,Raul Neto,25,15,0,14.3,2.1,4.3,.484,0.6,1.3,.450,1.5,2.9,.500,.555,0.5,0.8,.667,0.1,1.3,1.5,2.1,0.4,0.1,0.8,0.9,5.3
330,Utah Jazz,Royce O'Neale,24,16,0,10.6,0.9,2.6,.366,0.4,1.3,.333,0.5,1.3,.400,.451,0.3,0.5,.625,0.1,1.9,2.0,1.1,0.5,0.1,0.4,0.8,2.6
331,Utah Jazz,Tony Bradley,20,7,0,3.0,0.1,1.3,.111,0.0,0.1,.000,0.1,1.1,.125,.111,0.3,0.3,1.000,0.4,0.7,1.1,0.1,0.0,0.0,0.0,0.1,0.6
332,Utah Jazz,Nate Wolters,26,4,0,2.8,0.0,0.8,.000,0.0,0.0,,0.0,0.8,.000,.000,0.0,0.0,,0.3,0.3,0.5,0.3,0.0,0.0,0.0,0.3,0.0
333,New Orleans Pelicans,Jrue Holiday,27,24,24,36.4,6.5,14.1,.460,1.3,4.8,.278,5.2,9.3,.554,.507,2.0,2.3,.855,0.7,3.8,4.4,5.5,1.2,0.4,2.6,2.4,16.3
334,New Orleans Pelicans,DeMarcus Cousins,27,24,24,35.5,8.8,19.1,.461,2.2,6.7,.331,6.6,12.4,.530,.519,5.5,7.4,.746,2.0,10.3,12.3,5.2,1.6,1.6,5.0,3.5,25.3
335,New Orleans Pelicans,Anthony Davis,24,21,21,34.9,9.2,16.0,.573,0.7,1.9,.359,8.5,14.2,.601,.593,6.2,7.9,.783,2.4,8.6,11.0,2.6,1.2,1.7,2.2,1.9,25.2
336,New Orleans Pelicans,E'Twaun Moore,28,24,22,31.0,5.2,9.8,.525,1.7,3.8,.451,3.5,6.0,.572,.612,0.5,0.8,.611,0.8,1.7,2.5,2.0,1.0,0.2,1.3,2.5,12.5
337,New Orleans Pelicans,Jameer Nelson,35,22,0,24.8,2.3,5.1,.451,1.0,2.6,.404,1.3,2.5,.500,.553,0.5,0.7,.800,0.3,2.3,2.6,4.3,0.8,0.1,1.6,1.7,6.2
338,New Orleans Pelicans,Rajon Rondo,31,11,10,23.6,3.0,6.6,.452,0.6,2.3,.280,2.4,4.4,.542,.500,0.0,0.0,,0.4,3.2,3.5,7.3,0.7,0.2,1.6,2.0,6.6
339,New Orleans Pelicans,Dante Cunningham,30,24,18,22.8,2.1,5.1,.410,0.8,2.8,.299,1.3,2.3,.545,.492,0.4,0.8,.556,1.0,3.0,4.0,0.7,0.5,0.3,0.3,1.9,5.4
340,New Orleans Pelicans,Darius Miller,27,24,1,19.3,2.5,5.3,.484,2.0,4.1,.475,0.6,1.1,.519,.671,0.6,0.7,.882,0.1,1.5,1.6,1.1,0.3,0.1,0.6,1.7,7.7
341,New Orleans Pelicans,Jordan Crawford,29,2,0,18.5,3.5,7.0,.500,2.0,2.5,.800,1.5,4.5,.333,.643,0.0,0.0,,1.0,0.5,1.5,4.5,0.0,0.5,2.0,3.0,9.0
342,New Orleans Pelicans,Ian Clark,26,21,0,14.3,1.6,4.6,.351,0.7,2.4,.294,0.9,2.2,.413,.428,0.4,0.6,.667,0.1,1.2,1.3,1.4,0.4,0.0,0.7,1.1,4.3
343,New Orleans Pelicans,Tony Allen,36,20,0,12.9,2.0,4.3,.465,0.2,0.6,.333,1.8,3.7,.486,.488,0.6,1.1,.524,1.0,1.4,2.4,0.5,0.5,0.2,1.0,2.3,4.8
344,New Orleans Pelicans,Omer Asik,31,3,0,12.0,1.3,2.7,.500,0.0,0.0,,1.3,2.7,.500,.500,0.3,0.7,.500,0.7,3.7,4.3,0.3,0.0,0.0,0.3,1.0,3.0
345,New Orleans Pelicans,Cheick Diallo,21,15,0,7.3,1.2,2.1,.563,0.0,0.0,,1.2,2.1,.563,.563,0.2,0.4,.500,0.5,1.7,2.2,0.2,0.0,0.1,0.5,1.3,2.6
346,New Orleans Pelicans,Josh Smith,32,3,0,4.0,0.3,1.3,.250,0.0,0.0,,0.3,1.3,.250,.250,0.0,0.0,,1.0,0.3,1.3,0.0,0.0,0.0,0.0,1.0,0.7
347,New Orleans Pelicans,Jalen Jones,24,3,0,3.3,0.3,1.0,.333,0.3,0.3,1.000,0.0,0.7,.000,.500,0.7,0.7,1.000,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.3,1.7
348,New Orleans Pelicans,Charles Cooke,23,2,0,2.5,0.5,2.0,.250,0.0,1.0,.000,0.5,1.0,.500,.250,0.0,0.0,,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0
349,Oklahoma City Thunder,Paul George,27,23,23,37.1,7.2,17.3,.416,3.0,7.5,.407,4.1,9.8,.422,.504,3.3,4.0,.815,0.8,5.0,5.8,3.3,2.5,0.6,2.8,2.9,20.7
350,Oklahoma City Thunder,Russell Westbrook,29,23,23,35.7,7.9,19.6,.404,1.9,5.7,.328,6.0,13.9,.436,.452,4.8,6.7,.716,1.6,7.7,9.3,9.9,2.1,0.1,5.0,2.7,22.5
351,Oklahoma City Thunder,Carmelo Anthony,33,22,22,32.4,6.7,16.1,.415,2.2,6.3,.348,4.5,9.8,.458,.483,2.9,3.6,.810,0.8,5.5,6.3,1.6,0.9,0.7,1.5,2.8,18.5
352,Oklahoma City Thunder,Steven Adams,24,20,20,31.3,5.8,8.8,.653,0.0,0.0,,5.8,8.8,.653,.653,2.0,2.9,.690,4.4,3.8,8.2,0.8,1.4,1.1,1.8,2.7,13.5
353,Oklahoma City Thunder,Andre Roberson,26,23,23,25.6,2.2,4.0,.538,0.3,1.3,.233,1.9,2.7,.683,.575,0.2,0.5,.333,1.7,2.3,4.0,1.0,0.8,0.8,1.0,2.0,4.8
354,Oklahoma City Thunder,Jerami Grant,23,23,1,22.3,3.0,6.0,.511,0.4,1.6,.278,2.6,4.4,.594,.547,1.9,2.7,.705,1.3,2.6,3.8,0.9,0.7,0.9,0.9,2.1,8.4
355,Oklahoma City Thunder,Raymond Felton,33,23,0,16.8,2.7,6.1,.433,0.7,2.0,.340,2.0,4.1,.479,.489,0.5,0.7,.688,0.2,1.4,1.7,2.2,0.7,0.1,0.7,1.0,6.5
356,Oklahoma City Thunder,Alex Abrines,24,21,0,15.4,1.4,3.7,.377,0.8,2.5,.308,0.6,1.2,.520,.481,0.4,0.6,.750,0.4,1.1,1.5,0.4,0.6,0.0,0.4,1.9,4.0
357,Oklahoma City Thunder,Patrick Patterson,28,23,0,13.5,0.8,2.5,.333,0.6,1.8,.317,0.3,0.7,.375,.447,0.1,0.1,1.000,0.2,1.5,1.7,0.4,0.6,0.1,0.4,1.1,2.3
358,Oklahoma City Thunder,Josh Huestis,26,18,0,11.2,0.7,2.6,.283,0.6,1.9,.294,0.2,0.7,.250,.391,0.1,0.3,.333,0.4,1.2,1.6,0.4,0.3,0.5,0.6,1.6,2.1
359,Oklahoma City Thunder,Dakari Johnson,22,11,3,6.9,0.9,1.9,.476,0.0,0.0,,0.9,1.9,.476,.476,0.6,1.1,.583,0.7,0.5,1.2,0.5,0.3,0.4,0.2,1.5,2.5
360,Oklahoma City Thunder,Terrance Ferguson,19,14,0,6.4,0.4,1.3,.333,0.1,0.6,.111,0.4,0.6,.556,.361,0.1,0.1,.500,0.1,0.2,0.4,0.1,0.1,0.1,0.1,0.9,1.0
361,Oklahoma City Thunder,Nick Collison,37,3,0,5.0,0.7,0.7,1.000,0.0,0.0,,0.7,0.7,1.000,1.000,0.7,0.7,1.000,0.3,1.0,1.3,0.7,0.0,0.0,0.3,0.3,2.0
362,Oklahoma City Thunder,Daniel Hamilton,22,1,0,4.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,Oklahoma City Thunder,Kyle Singler,29,1,0,2.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
364,Los Angeles Clippers,Blake Griffin,28,19,19,35.8,7.9,18.6,.425,2.2,6.1,.353,5.7,12.5,.460,.483,5.6,7.2,.781,1.3,6.6,7.9,5.1,0.9,0.3,3.0,2.5,23.6
365,Los Angeles Clippers,Austin Rivers,25,22,20,33.5,5.1,12.9,.398,2.3,5.6,.407,2.9,7.3,.391,.486,1.8,2.6,.672,0.6,1.6,2.2,3.4,1.5,0.2,1.9,2.7,14.3
366,Los Angeles Clippers,DeAndre Jordan,29,22,22,32.4,4.4,6.4,.688,0.0,0.0,,4.4,6.4,.688,.688,1.6,2.7,.583,4.6,9.3,13.9,0.9,0.5,1.1,1.9,2.9,10.4
